id,authors,author_id,title,tags,doc_type,publisher,venue_name,venue_ID
111790,Salvador Trujillo,2144713543,Context-Aware Staged Configuration of Process Variants@Runtime,"Systems engineering,Existential quantification,Computer science,Paradigm shift,Context awareness,Process variability,User requirements document,Scalability",Conference,"Springer, Cham",Conference on Advanced Information Systems Engineering,1134069326.0
111790,Goiuria Sagardui,246665549,Context-Aware Staged Configuration of Process Variants@Runtime,"Systems engineering,Existential quantification,Computer science,Paradigm shift,Context awareness,Process variability,User requirements document,Scalability",Conference,"Springer, Cham",Conference on Advanced Information Systems Engineering,1134069326.0
113796,Malin Nilsson,2104932346,Stereoscopic 3D to Enhance User Experience in E-commerce,"Design elements and principles,Mental model,User experience design,World Wide Web,Computer science,Stereoscopy,Usability,Human–computer interaction,Think aloud protocol,Feeling,E-commerce",Conference,,International Conference on Information Systems,1140216390.0
114370,Emilio del Rosal García,2571208347,On the Solutions of NP-Complete Problems by Means of jNEP Run on Computers.,"NP-complete,Computer science,Theoretical computer science,Artificial intelligence,Machine learning",Conference,,International Conference on Agents and Artificial Intelligence,1200979010.0
114370,José Miguel Rojas Siles,2150459087,On the Solutions of NP-Complete Problems by Means of jNEP Run on Computers.,"NP-complete,Computer science,Theoretical computer science,Artificial intelligence,Machine learning",Conference,,International Conference on Agents and Artificial Intelligence,1200979010.0
114370,Rafael Núñez Hervás,2483090152,On the Solutions of NP-Complete Problems by Means of jNEP Run on Computers.,"NP-complete,Computer science,Theoretical computer science,Artificial intelligence,Machine learning",Conference,,International Conference on Agents and Artificial Intelligence,1200979010.0
114370,Carlos Castañeda Marroquín,2669449931,On the Solutions of NP-Complete Problems by Means of jNEP Run on Computers.,"NP-complete,Computer science,Theoretical computer science,Artificial intelligence,Machine learning",Conference,,International Conference on Agents and Artificial Intelligence,1200979010.0
114370,Alfonso Ortega de la Puente,2163718886,On the Solutions of NP-Complete Problems by Means of jNEP Run on Computers.,"NP-complete,Computer science,Theoretical computer science,Artificial intelligence,Machine learning",Conference,,International Conference on Agents and Artificial Intelligence,1200979010.0
118881,Mira Balaban,2135792278,A UML-Based Method for Deciding Finite Satisfiability in Description Logics.,"T-norm fuzzy logics,Finite satisfiability,Unified Modeling Language,Computer science,Description logic,Theoretical computer science",Journal,,Description Logics,2764557503.0
118881,Azzam Maraee,2010647559,A UML-Based Method for Deciding Finite Satisfiability in Description Logics.,"T-norm fuzzy logics,Finite satisfiability,Unified Modeling Language,Computer science,Description logic,Theoretical computer science",Journal,,Description Logics,2764557503.0
119821,Li Zhang,2705242701,The Design and Completion of Jiangsu Tourism Q&A System,"Information retrieval,Computer science,Bridging (networking),Web query classification,Tourism,Information extraction",Conference,"Springer, Berlin, Heidelberg",Workshop on Chinese Lexical Semantics,2754966267.0
120343,Paweł Górecki,2161933239,GTP supertrees from unrooted gene trees: linear time algorithms for NNI based local searches,"Heuristic,Phylogenetic tree,Gene,Computer science,Algorithm,Heuristics,Bioinformatics,Local search (optimization),Gene duplication,Time complexity,GTP'",Conference,"Springer, Berlin, Heidelberg",International Symposium on Bioinformatics Research and Applications,1156741871.0
120343,J. Gordon Burleigh,2002722835,GTP supertrees from unrooted gene trees: linear time algorithms for NNI based local searches,"Heuristic,Phylogenetic tree,Gene,Computer science,Algorithm,Heuristics,Bioinformatics,Local search (optimization),Gene duplication,Time complexity,GTP'",Conference,"Springer, Berlin, Heidelberg",International Symposium on Bioinformatics Research and Applications,1156741871.0
120343,Oliver Eulenstein,44810285,GTP supertrees from unrooted gene trees: linear time algorithms for NNI based local searches,"Heuristic,Phylogenetic tree,Gene,Computer science,Algorithm,Heuristics,Bioinformatics,Local search (optimization),Gene duplication,Time complexity,GTP'",Conference,"Springer, Berlin, Heidelberg",International Symposium on Bioinformatics Research and Applications,1156741871.0
120346,Jan Walraven,2918030373,Color displays for the color blind.,"Computer vision,Computer science,Artificial intelligence,Primary color",Conference,,Color Imaging Conference,1165869400.0
120346,Johan W. A. M. Alferdinck,2664364568,Color displays for the color blind.,"Computer vision,Computer science,Artificial intelligence,Primary color",Conference,,Color Imaging Conference,1165869400.0
120828,Richard Sproat,721973866,A corpus-based synthesizer.,"Computer science,Speech recognition",Conference,,Conference of the International Speech Communication Association,1177287137.0
120828,Julia Hirschberg,1983359683,A corpus-based synthesizer.,"Computer science,Speech recognition",Conference,,Conference of the International Speech Communication Association,1177287137.0
120828,David Yarowsky,2042800127,A corpus-based synthesizer.,"Computer science,Speech recognition",Conference,,Conference of the International Speech Communication Association,1177287137.0
121590,Maik Herfurth,2561266694,Simulation-Based Service Process Benchmarking in Product-Service Ecosystems,"Service design,Service level objective,Business process,Computer science,Knowledge management,Service provider,Service product management,Service level requirement,Benchmarking,Operations management,Service delivery framework,Process management",Conference,"Springer, Berlin, Heidelberg",Working Conference on Virtual Enterprises,1170788073.0
121590,Thomas Schuster,2001826882,Simulation-Based Service Process Benchmarking in Product-Service Ecosystems,"Service design,Service level objective,Business process,Computer science,Knowledge management,Service provider,Service product management,Service level requirement,Benchmarking,Operations management,Service delivery framework,Process management",Conference,"Springer, Berlin, Heidelberg",Working Conference on Virtual Enterprises,1170788073.0
121590,Peter Weiß,2312166707,Simulation-Based Service Process Benchmarking in Product-Service Ecosystems,"Service design,Service level objective,Business process,Computer science,Knowledge management,Service provider,Service product management,Service level requirement,Benchmarking,Operations management,Service delivery framework,Process management",Conference,"Springer, Berlin, Heidelberg",Working Conference on Virtual Enterprises,1170788073.0
121829,Stefan Bosse,2124174556,Distributed computing in sensor networks using multi-agent systems and code morphing,"Program code,Data processing,Computer science,Mobile agent,Multi-agent system,Sobel operator,Artificial intelligence,Wireless sensor network,Machine learning,Code morphing,Distributed computing",Conference,"Springer, Berlin, Heidelberg",International Conference on Artificial Intelligence and Soft Computing,1176895911.0
121829,Florian Pantke,70717222,Distributed computing in sensor networks using multi-agent systems and code morphing,"Program code,Data processing,Computer science,Mobile agent,Multi-agent system,Sobel operator,Artificial intelligence,Wireless sensor network,Machine learning,Code morphing,Distributed computing",Conference,"Springer, Berlin, Heidelberg",International Conference on Artificial Intelligence and Soft Computing,1176895911.0
121829,Frank Kirchner,2137351801,Distributed computing in sensor networks using multi-agent systems and code morphing,"Program code,Data processing,Computer science,Mobile agent,Multi-agent system,Sobel operator,Artificial intelligence,Wireless sensor network,Machine learning,Code morphing,Distributed computing",Conference,"Springer, Berlin, Heidelberg",International Conference on Artificial Intelligence and Soft Computing,1176895911.0
127103,Damaso Perez-Moneo Suarez,2306237283,Evolutionary Learning of Basic Functionalities for Snake-Like Robots,"Obstacle avoidance,Embodied evolution,Evolutionary algorithm,Evolutionary robotics,Computer science,Optimal learning,Self-reconfiguring modular robot,Artificial intelligence,Robot,Evolutionary learning",Journal,"Springer, Cham",Robot,25615441.0
127103,Claudio Rossi,2125082829,Evolutionary Learning of Basic Functionalities for Snake-Like Robots,"Obstacle avoidance,Embodied evolution,Evolutionary algorithm,Evolutionary robotics,Computer science,Optimal learning,Self-reconfiguring modular robot,Artificial intelligence,Robot,Evolutionary learning",Journal,"Springer, Cham",Robot,25615441.0
128236,Hamed Hassanzadeh,2136856499,Load Balancing for Imbalanced Data Sets: Classifying Scientific Artefacts for Evidence Based Medicine,"Data set,Load balancing (computing),Computer science,Artificial intelligence,Information engineering,Classifier (linguistics),Ensemble learning,Machine learning,Evidence-based medicine",Conference,"Springer, Cham",Pacific Rim International Conference on Artificial Intelligence,1174248916.0
128236,Tudor Groza,2893521534,Load Balancing for Imbalanced Data Sets: Classifying Scientific Artefacts for Evidence Based Medicine,"Data set,Load balancing (computing),Computer science,Artificial intelligence,Information engineering,Classifier (linguistics),Ensemble learning,Machine learning,Evidence-based medicine",Conference,"Springer, Cham",Pacific Rim International Conference on Artificial Intelligence,1174248916.0
128236,Anthony N. Nguyen,2101260747,Load Balancing for Imbalanced Data Sets: Classifying Scientific Artefacts for Evidence Based Medicine,"Data set,Load balancing (computing),Computer science,Artificial intelligence,Information engineering,Classifier (linguistics),Ensemble learning,Machine learning,Evidence-based medicine",Conference,"Springer, Cham",Pacific Rim International Conference on Artificial Intelligence,1174248916.0
128236,Jane Hunter,2144420726,Load Balancing for Imbalanced Data Sets: Classifying Scientific Artefacts for Evidence Based Medicine,"Data set,Load balancing (computing),Computer science,Artificial intelligence,Information engineering,Classifier (linguistics),Ensemble learning,Machine learning,Evidence-based medicine",Conference,"Springer, Cham",Pacific Rim International Conference on Artificial Intelligence,1174248916.0
130022,Stefano Tonello,2008043487,WorkCellSimulator: a 3d simulator for intelligent manufacturing,"Robot learning,Geography of robotics,Computer science,Simulation,Scheduling (production processes),Software,Artificial intelligence,Information engineering,Robot,Robot manipulator,Robotics",Conference,"Springer, Berlin, Heidelberg","Simulation, Modeling, and Programming for Autonomous Robots",1187360205.0
130022,Guido Piero Zanetti,2680774341,WorkCellSimulator: a 3d simulator for intelligent manufacturing,"Robot learning,Geography of robotics,Computer science,Simulation,Scheduling (production processes),Software,Artificial intelligence,Information engineering,Robot,Robot manipulator,Robotics",Conference,"Springer, Berlin, Heidelberg","Simulation, Modeling, and Programming for Autonomous Robots",1187360205.0
130022,Matteo Finotto,2157626612,WorkCellSimulator: a 3d simulator for intelligent manufacturing,"Robot learning,Geography of robotics,Computer science,Simulation,Scheduling (production processes),Software,Artificial intelligence,Information engineering,Robot,Robot manipulator,Robotics",Conference,"Springer, Berlin, Heidelberg","Simulation, Modeling, and Programming for Autonomous Robots",1187360205.0
130022,Roberto Bortoletto,1834553709,WorkCellSimulator: a 3d simulator for intelligent manufacturing,"Robot learning,Geography of robotics,Computer science,Simulation,Scheduling (production processes),Software,Artificial intelligence,Information engineering,Robot,Robot manipulator,Robotics",Conference,"Springer, Berlin, Heidelberg","Simulation, Modeling, and Programming for Autonomous Robots",1187360205.0
130022,Elisa Tosello,1820775731,WorkCellSimulator: a 3d simulator for intelligent manufacturing,"Robot learning,Geography of robotics,Computer science,Simulation,Scheduling (production processes),Software,Artificial intelligence,Information engineering,Robot,Robot manipulator,Robotics",Conference,"Springer, Berlin, Heidelberg","Simulation, Modeling, and Programming for Autonomous Robots",1187360205.0
130022,Emanuele Menegatti,2112586725,WorkCellSimulator: a 3d simulator for intelligent manufacturing,"Robot learning,Geography of robotics,Computer science,Simulation,Scheduling (production processes),Software,Artificial intelligence,Information engineering,Robot,Robot manipulator,Robotics",Conference,"Springer, Berlin, Heidelberg","Simulation, Modeling, and Programming for Autonomous Robots",1187360205.0
133296,Rui Wang,2645219945,How Preprocessing Affects Unsupervised Keyphrase Extraction,"Learning to rank,Pattern recognition,Ranking,Computer science,Phrase,Preprocessor,Natural language processing,Artificial intelligence",Conference,"Springer, Berlin, Heidelberg",International Conference on Computational Linguistics,1169674987.0
133296,Wei Liu,2527394672,How Preprocessing Affects Unsupervised Keyphrase Extraction,"Learning to rank,Pattern recognition,Ranking,Computer science,Phrase,Preprocessor,Natural language processing,Artificial intelligence",Conference,"Springer, Berlin, Heidelberg",International Conference on Computational Linguistics,1169674987.0
133296,Chris Mcdonald,2120455225,How Preprocessing Affects Unsupervised Keyphrase Extraction,"Learning to rank,Pattern recognition,Ranking,Computer science,Phrase,Preprocessor,Natural language processing,Artificial intelligence",Conference,"Springer, Berlin, Heidelberg",International Conference on Computational Linguistics,1169674987.0
134560,Philip J. Murphy,2624065882,Smart Knowledge Capture for Developing Adaptive Management Systems,"Decision analysis,Ontology,Architecture,Multiple-criteria decision analysis,Computer science,Knowledge management,Spatial decision support system,Knowledge capture,Adaptive management",Conference,,Americas Conference on Information Systems,1171805742.0
134560,Naicong Li,2759949517,Smart Knowledge Capture for Developing Adaptive Management Systems,"Decision analysis,Ontology,Architecture,Multiple-criteria decision analysis,Computer science,Knowledge management,Spatial decision support system,Knowledge capture,Adaptive management",Conference,,Americas Conference on Information Systems,1171805742.0
134560,Roy C. Averill-Murray,2495640377,Smart Knowledge Capture for Developing Adaptive Management Systems,"Decision analysis,Ontology,Architecture,Multiple-criteria decision analysis,Computer science,Knowledge management,Spatial decision support system,Knowledge capture,Adaptive management",Conference,,Americas Conference on Information Systems,1171805742.0
134560,Paul Burgess,2092211201,Smart Knowledge Capture for Developing Adaptive Management Systems,"Decision analysis,Ontology,Architecture,Multiple-criteria decision analysis,Computer science,Knowledge management,Spatial decision support system,Knowledge capture,Adaptive management",Conference,,Americas Conference on Information Systems,1171805742.0
134560,Nathan Strout,1246625443,Smart Knowledge Capture for Developing Adaptive Management Systems,"Decision analysis,Ontology,Architecture,Multiple-criteria decision analysis,Computer science,Knowledge management,Spatial decision support system,Knowledge capture,Adaptive management",Conference,,Americas Conference on Information Systems,1171805742.0
136819,Hong H. Ong,2444022543,SMLib: A Toolkit for Shared Memory Programming in Heterogeneous Environments.,"Shared memory,Computer science,Parallel computing,Data diffusion machine,Distributed shared memory,Distributed computing",Conference,,Parallel and Distributed Processing Techniques and Applications,1196153040.0
136819,Paul S. Wang,2106360706,SMLib: A Toolkit for Shared Memory Programming in Heterogeneous Environments.,"Shared memory,Computer science,Parallel computing,Data diffusion machine,Distributed shared memory,Distributed computing",Conference,,Parallel and Distributed Processing Techniques and Applications,1196153040.0
137780,Mario Tokoro,2715989927,Toward practical application of formal methods in software lifecycle processes,"Information system,Application lifecycle management,Formal language,Software engineering,Computer science,Theoretical computer science,Software development process,System lifecycle,Formal methods",Conference,"Springer, Berlin, Heidelberg",International Conference on Formal Engineering Methods,1133365479.0
138209,Mehdi Snene,2672633097,Global SA&D Approach for New Information Systems Architectures Security,"Security convergence,Security testing,Security through obscurity,Computer science,Asset (computer security),Computer security,Security service,Cloud computing security,Artificial intelligence,Security information and event management,Computer security model,Machine learning",Conference,,International MultiConference of Engineers and Computer Scientists,1144277514.0
138209,Jorge Pardellas,2402952049,Global SA&D Approach for New Information Systems Architectures Security,"Security convergence,Security testing,Security through obscurity,Computer science,Asset (computer security),Computer security,Security service,Cloud computing security,Artificial intelligence,Security information and event management,Computer security model,Machine learning",Conference,,International MultiConference of Engineers and Computer Scientists,1144277514.0
138457,Padmanabhan Menon,2635396112,Parallel algorithms for deblurring of MR images.,"Deblurring,Computer science,Parallel algorithm,Parallel computing",Conference,,Computers and Their Applications,1186428080.0
138457,Vipin Chaudhary,2218130385,Parallel algorithms for deblurring of MR images.,"Deblurring,Computer science,Parallel algorithm,Parallel computing",Conference,,Computers and Their Applications,1186428080.0
138457,James G. Pipe,2794929334,Parallel algorithms for deblurring of MR images.,"Deblurring,Computer science,Parallel algorithm,Parallel computing",Conference,,Computers and Their Applications,1186428080.0
138627,Kamran Tirdad,2275306837,COCA filters: co-occurrence aware bloom filters,"Bloom filter,Data structure,Information retrieval,Computer science,Search engine indexing,Co-occurrence,Coca,Exploit",Conference,"Springer, Berlin, Heidelberg",String Processing and Information Retrieval,1177515820.0
138627,Pedram Ghodsnia,290632687,COCA filters: co-occurrence aware bloom filters,"Bloom filter,Data structure,Information retrieval,Computer science,Search engine indexing,Co-occurrence,Coca,Exploit",Conference,"Springer, Berlin, Heidelberg",String Processing and Information Retrieval,1177515820.0
138627,J. Ian Munro,2136616430,COCA filters: co-occurrence aware bloom filters,"Bloom filter,Data structure,Information retrieval,Computer science,Search engine indexing,Co-occurrence,Coca,Exploit",Conference,"Springer, Berlin, Heidelberg",String Processing and Information Retrieval,1177515820.0
138627,Alejandro López-Ortiz,1382709,COCA filters: co-occurrence aware bloom filters,"Bloom filter,Data structure,Information retrieval,Computer science,Search engine indexing,Co-occurrence,Coca,Exploit",Conference,"Springer, Berlin, Heidelberg",String Processing and Information Retrieval,1177515820.0
140204,Werner Horn,2148288937,Special issue on causal modeling: Preface.,"Data science,Causal inference,Computer science,Artificial intelligence,Machine learning,Causal model",Journal,,Applied Artificial Intelligence,125501549.0
140240,Alexander Redei,2402994217,AVRATAR: A virtual environment for puppet animation.,"Movie theater,Motion capture,Virtual machine,Unified Modeling Language,Computer science,Software,Human–computer interaction,Animation,Computer animation,Database,Realism",Conference,,Software Engineering and Data Engineering,1149794206.0
140240,Ed Tumbusch,2397782009,AVRATAR: A virtual environment for puppet animation.,"Movie theater,Motion capture,Virtual machine,Unified Modeling Language,Computer science,Software,Human–computer interaction,Animation,Computer animation,Database,Realism",Conference,,Software Engineering and Data Engineering,1149794206.0
140240,Josh Koberstein,2396137797,AVRATAR: A virtual environment for puppet animation.,"Movie theater,Motion capture,Virtual machine,Unified Modeling Language,Computer science,Software,Human–computer interaction,Animation,Computer animation,Database,Realism",Conference,,Software Engineering and Data Engineering,1149794206.0
140240,Sergiu M. Dascalu,370245269,AVRATAR: A virtual environment for puppet animation.,"Movie theater,Motion capture,Virtual machine,Unified Modeling Language,Computer science,Software,Human–computer interaction,Animation,Computer animation,Database,Realism",Conference,,Software Engineering and Data Engineering,1149794206.0
140240,Frederick C. Harris,2292944436,AVRATAR: A virtual environment for puppet animation.,"Movie theater,Motion capture,Virtual machine,Unified Modeling Language,Computer science,Software,Human–computer interaction,Animation,Computer animation,Database,Realism",Conference,,Software Engineering and Data Engineering,1149794206.0
140362,Anna Rumshisky,2324027522,Constructing a Corpus-based Ontology Using Model Bias.,"Ontology (information science),Ontology,Information retrieval,Computer science,Bootstrapping,Text corpus,Natural language processing,Artificial intelligence,Predicate (grammar),Lexical acquisition",Conference,,The Florida AI Research Society,1194143745.0
140362,Patrick Hanks,1998125120,Constructing a Corpus-based Ontology Using Model Bias.,"Ontology (information science),Ontology,Information retrieval,Computer science,Bootstrapping,Text corpus,Natural language processing,Artificial intelligence,Predicate (grammar),Lexical acquisition",Conference,,The Florida AI Research Society,1194143745.0
140362,Catherine Havasi,2081823336,Constructing a Corpus-based Ontology Using Model Bias.,"Ontology (information science),Ontology,Information retrieval,Computer science,Bootstrapping,Text corpus,Natural language processing,Artificial intelligence,Predicate (grammar),Lexical acquisition",Conference,,The Florida AI Research Society,1194143745.0
140362,James Pustejovsky,1991518691,Constructing a Corpus-based Ontology Using Model Bias.,"Ontology (information science),Ontology,Information retrieval,Computer science,Bootstrapping,Text corpus,Natural language processing,Artificial intelligence,Predicate (grammar),Lexical acquisition",Conference,,The Florida AI Research Society,1194143745.0
140752,Abdelkader Adla,2780622332,INTEGRATING AGENTS INTO COOPERATIVE INTELLIGENT DECISION SUPPORT SYSTEMS,"Intelligent decision,Intelligent decision support system,Computer science,Support system,Decision support system,Knowledge management,Agent architecture,R-CAST",Conference,,International Conference on Enterprise Information Systems,1151763769.0
143119,Ory Chowaw-Liebman,230398710,INDOOR NAVIGATION USING APPROXIMATE POSITIONS,"Computer science,Real-time computing,Global Positioning System,Distributed computing",Conference,,International Conference on Wireless Information Networks and Systems,1135838635.0
143119,Karl-Heinz Krempels,2034632547,INDOOR NAVIGATION USING APPROXIMATE POSITIONS,"Computer science,Real-time computing,Global Positioning System,Distributed computing",Conference,,International Conference on Wireless Information Networks and Systems,1135838635.0
143119,Janno von Stülpnagel,17893755,INDOOR NAVIGATION USING APPROXIMATE POSITIONS,"Computer science,Real-time computing,Global Positioning System,Distributed computing",Conference,,International Conference on Wireless Information Networks and Systems,1135838635.0
143119,Christoph Terwelp,1209010177,INDOOR NAVIGATION USING APPROXIMATE POSITIONS,"Computer science,Real-time computing,Global Positioning System,Distributed computing",Conference,,International Conference on Wireless Information Networks and Systems,1135838635.0
147329,Kris Lohmann,1997187732,Generating Situated Assisting Utterances to Facilitate Tactile-Map Understanding: A Prototype System,"Situated,Experimental data,Computer science,Conceptualization,Artificial intelligence,Spatial language,Natural language processing,Tactile map",Conference,Association for Computational Linguistics,North American Chapter of the Association for Computational Linguistics,1173951661.0
147329,Ole Eichhorn,2286277659,Generating Situated Assisting Utterances to Facilitate Tactile-Map Understanding: A Prototype System,"Situated,Experimental data,Computer science,Conceptualization,Artificial intelligence,Spatial language,Natural language processing,Tactile map",Conference,Association for Computational Linguistics,North American Chapter of the Association for Computational Linguistics,1173951661.0
147329,Timo Baumann,2161703719,Generating Situated Assisting Utterances to Facilitate Tactile-Map Understanding: A Prototype System,"Situated,Experimental data,Computer science,Conceptualization,Artificial intelligence,Spatial language,Natural language processing,Tactile map",Conference,Association for Computational Linguistics,North American Chapter of the Association for Computational Linguistics,1173951661.0
148875,Clement J. McDonald,2555091219,SPIN Query Tools for De-identified Research on a Humongous Database,"Data set,Shared Pathology Informatics Network,Information retrieval,Computer science,Databases as Topic,Patient care,Database,Medical diagnosis,Federated Architecture",Conference,American Medical Informatics Association,American Medical Informatics Association Annual Symposium,2757487807.0
148875,Paul R. Dexter,2009609066,SPIN Query Tools for De-identified Research on a Humongous Database,"Data set,Shared Pathology Informatics Network,Information retrieval,Computer science,Databases as Topic,Patient care,Database,Medical diagnosis,Federated Architecture",Conference,American Medical Informatics Association,American Medical Informatics Association Annual Symposium,2757487807.0
148875,Gunther Schadow,1545984777,SPIN Query Tools for De-identified Research on a Humongous Database,"Data set,Shared Pathology Informatics Network,Information retrieval,Computer science,Databases as Topic,Patient care,Database,Medical diagnosis,Federated Architecture",Conference,American Medical Informatics Association,American Medical Informatics Association Annual Symposium,2757487807.0
148875,Henry C. Chueh,2095900866,SPIN Query Tools for De-identified Research on a Humongous Database,"Data set,Shared Pathology Informatics Network,Information retrieval,Computer science,Databases as Topic,Patient care,Database,Medical diagnosis,Federated Architecture",Conference,American Medical Informatics Association,American Medical Informatics Association Annual Symposium,2757487807.0
148875,Greg Abernathy,2106826931,SPIN Query Tools for De-identified Research on a Humongous Database,"Data set,Shared Pathology Informatics Network,Information retrieval,Computer science,Databases as Topic,Patient care,Database,Medical diagnosis,Federated Architecture",Conference,American Medical Informatics Association,American Medical Informatics Association Annual Symposium,2757487807.0
148875,John Hook,2268629875,SPIN Query Tools for De-identified Research on a Humongous Database,"Data set,Shared Pathology Informatics Network,Information retrieval,Computer science,Databases as Topic,Patient care,Database,Medical diagnosis,Federated Architecture",Conference,American Medical Informatics Association,American Medical Informatics Association Annual Symposium,2757487807.0
148875,Lonnie Blevins,2105553894,SPIN Query Tools for De-identified Research on a Humongous Database,"Data set,Shared Pathology Informatics Network,Information retrieval,Computer science,Databases as Topic,Patient care,Database,Medical diagnosis,Federated Architecture",Conference,American Medical Informatics Association,American Medical Informatics Association Annual Symposium,2757487807.0
148875,J. Marc Overhage,2229316332,SPIN Query Tools for De-identified Research on a Humongous Database,"Data set,Shared Pathology Informatics Network,Information retrieval,Computer science,Databases as Topic,Patient care,Database,Medical diagnosis,Federated Architecture",Conference,American Medical Informatics Association,American Medical Informatics Association Annual Symposium,2757487807.0
148875,Jules J. Berman,2923305450,SPIN Query Tools for De-identified Research on a Humongous Database,"Data set,Shared Pathology Informatics Network,Information retrieval,Computer science,Databases as Topic,Patient care,Database,Medical diagnosis,Federated Architecture",Conference,American Medical Informatics Association,American Medical Informatics Association Annual Symposium,2757487807.0
149844,Nadia Nedjah,2113753638,AST Pre-Processing For The Sliding Window Method Using Genetic Algorithms.,"Sliding window protocol,Computer science,Modular arithmetic,Operand,Arithmetic,Multiplication,Modular design,Exponentiation,Addition chain,Modular exponentiation",Journal,,"The International Journal of Computers, Systems and Signal",108066127.0
149844,Luiza de Macedo Mourelle,220784799,AST Pre-Processing For The Sliding Window Method Using Genetic Algorithms.,"Sliding window protocol,Computer science,Modular arithmetic,Operand,Arithmetic,Multiplication,Modular design,Exponentiation,Addition chain,Modular exponentiation",Journal,,"The International Journal of Computers, Systems and Signal",108066127.0
149980,Carmen Banea,2022861279,UNT: A Supervised Synergistic Approach to Semantic Text Similarity,"Semantic similarity,Training set,SemEval,Ranking,Computer science,Artificial intelligence,Machine learning",Conference,Association for Computational Linguistics,Joint Conference on Lexical and Computational Semantics,2757804692.0
149980,Samer Hassan,2121322151,UNT: A Supervised Synergistic Approach to Semantic Text Similarity,"Semantic similarity,Training set,SemEval,Ranking,Computer science,Artificial intelligence,Machine learning",Conference,Association for Computational Linguistics,Joint Conference on Lexical and Computational Semantics,2757804692.0
149980,Michael Mohler,2309999102,UNT: A Supervised Synergistic Approach to Semantic Text Similarity,"Semantic similarity,Training set,SemEval,Ranking,Computer science,Artificial intelligence,Machine learning",Conference,Association for Computational Linguistics,Joint Conference on Lexical and Computational Semantics,2757804692.0
149980,Rada Mihalcea,2068190112,UNT: A Supervised Synergistic Approach to Semantic Text Similarity,"Semantic similarity,Training set,SemEval,Ranking,Computer science,Artificial intelligence,Machine learning",Conference,Association for Computational Linguistics,Joint Conference on Lexical and Computational Semantics,2757804692.0
2431,Mark M. Maccabee,2704818908,Transaction processing using J2EE application: Performance with tens of millions of users.,"Transaction processing,Computer science,Online transaction processing,Extreme Transaction Processing,Database,Transaction processing system",,,Int. CMG Conference,
3015,Jea-Bum Park,2096234788,Development of Remote Monitoring and Control Device for 50KW PV System Based on the Wireless Network,"Wireless network,Wireless,Remote monitoring and control,Renewable energy,Smart grid,Computer science,Distribution system,Installation,Real-time computing,Photovoltaic system",,"Springer, Berlin, Heidelberg",International Conference on Grid and Distributed Computing,
3015,Byung-Mok Kim,2170669143,Development of Remote Monitoring and Control Device for 50KW PV System Based on the Wireless Network,"Wireless network,Wireless,Remote monitoring and control,Renewable energy,Smart grid,Computer science,Distribution system,Installation,Real-time computing,Photovoltaic system",,"Springer, Berlin, Heidelberg",International Conference on Grid and Distributed Computing,
3015,Jian Shen,2430475429,Development of Remote Monitoring and Control Device for 50KW PV System Based on the Wireless Network,"Wireless network,Wireless,Remote monitoring and control,Renewable energy,Smart grid,Computer science,Distribution system,Installation,Real-time computing,Photovoltaic system",,"Springer, Berlin, Heidelberg",International Conference on Grid and Distributed Computing,
3015,Sun-Young Kim,2302943080,Development of Remote Monitoring and Control Device for 50KW PV System Based on the Wireless Network,"Wireless network,Wireless,Remote monitoring and control,Renewable energy,Smart grid,Computer science,Distribution system,Installation,Real-time computing,Photovoltaic system",,"Springer, Berlin, Heidelberg",International Conference on Grid and Distributed Computing,
3015,Dae-Seok Rho,2021900881,Development of Remote Monitoring and Control Device for 50KW PV System Based on the Wireless Network,"Wireless network,Wireless,Remote monitoring and control,Renewable energy,Smart grid,Computer science,Distribution system,Installation,Real-time computing,Photovoltaic system",,"Springer, Berlin, Heidelberg",International Conference on Grid and Distributed Computing,
3787,Giovanna Guerrini,2414564264,Reasonig about Set-Oriented Methods in Object Databases.,"Deep-sky object,Database model,Computer science,Database schema,Database design,Object-based spatial database,Database",,,SEBD,
3787,Isabella Merlo,2159432899,Reasonig about Set-Oriented Methods in Object Databases.,"Deep-sky object,Database model,Computer science,Database schema,Database design,Object-based spatial database,Database",,,SEBD,
6154,Joshua Alfred Lospinoso,2672134186,Utility Maximizing Networks.,"Mathematical optimization,Computer science",,,IKE,
15335,Matias Madou,2126014361,Link-time compaction of MIPS programs,"Architecture,Code size,Computer science,Control flow,Parallel computing,Embedded applications,Compiler,Link time,Compaction,Data flow diagram",,CSREA Press,Internation Conference on Embedded Systems and Applications/International Conference on VLSI,
15335,Bjorn De Sutter,2083874257,Link-time compaction of MIPS programs,"Architecture,Code size,Computer science,Control flow,Parallel computing,Embedded applications,Compiler,Link time,Compaction,Data flow diagram",,CSREA Press,Internation Conference on Embedded Systems and Applications/International Conference on VLSI,
15335,Bruno De Busscher,2487145464,Link-time compaction of MIPS programs,"Architecture,Code size,Computer science,Control flow,Parallel computing,Embedded applications,Compiler,Link time,Compaction,Data flow diagram",,CSREA Press,Internation Conference on Embedded Systems and Applications/International Conference on VLSI,
15335,Ludo Van Put,2114592130,Link-time compaction of MIPS programs,"Architecture,Code size,Computer science,Control flow,Parallel computing,Embedded applications,Compiler,Link time,Compaction,Data flow diagram",,CSREA Press,Internation Conference on Embedded Systems and Applications/International Conference on VLSI,
